Alpha,Beta,SumResidualSquare,Method
0.299,9.000000000000001E-11,8989.820064009531,4thOrderRungeKutta
0.20900000000000002,1.0000000000000002E-10,26157.370111650183,4thOrderRungeKutta
0.319,1.0000000000000002E-10,7107.492234794786,4thOrderRungeKutta
0.28900000000000003,9.000000000000001E-11,10074.444815260607,4thOrderRungeKutta
0.24000000000000002,9.000000000000001E-11,18024.925390548713,4thOrderRungeKutta
0.309,9.000000000000001E-11,8036.510872919176,4thOrderRungeKutta
0.3,9.000000000000001E-11,8888.865311006495,4thOrderRungeKutta
0.29000000000000004,9.000000000000001E-11,9959.561039171549,4thOrderRungeKutta
0.32,1.0000000000000002E-10,7030.6588955421275,4thOrderRungeKutta
0.21000000000000002,1.0000000000000002E-10,25825.91895315203,4thOrderRungeKutta
0.279,9.000000000000001E-11,11309.151406085204,4thOrderRungeKutta
0.31,9.000000000000001E-11,7947.760668300411,4thOrderRungeKutta
0.28,9.000000000000001E-11,11178.330103291966,4thOrderRungeKutta
0.23700000000000002,6.0E-11,19563.60625364799,4thOrderRungeKutta
0.34900000000000003,9.000000000000001E-11,5245.0411130653665,4thOrderRungeKutta
0.23800000000000002,6.0E-11,19322.711878749127,4thOrderRungeKutta
0.259,1.1000000000000002E-10,13916.347608042082,4thOrderRungeKutta
0.35000000000000003,9.000000000000001E-11,5192.129643006515,4thOrderRungeKutta
0.26,1.1000000000000002E-10,13751.72649169577,4thOrderRungeKutta
0.339,1.0000000000000002E-10,5744.204372843882,4thOrderRungeKutta
0.359,9.000000000000001E-11,4745.902326090596,4thOrderRungeKutta
0.34,1.0000000000000002E-10,5684.857184413158,4thOrderRungeKutta
0.329,1.0000000000000002E-10,6381.923759055701,4thOrderRungeKutta
0.36,9.000000000000001E-11,4699.508243553298,4thOrderRungeKutta
0.33,1.0000000000000002E-10,6314.379191901269,4thOrderRungeKutta
0.219,1.1000000000000002E-10,22691.686593517723,4thOrderRungeKutta
0.22,1.1000000000000002E-10,22408.866972691336,4thOrderRungeKutta
0.249,1.0000000000000002E-10,15918.221388452946,4thOrderRungeKutta
0.23900000000000002,1.0000000000000002E-10,17978.13028705551,4thOrderRungeKutta
0.269,1.0000000000000002E-10,12538.301186806866,4thOrderRungeKutta
0.319,1.1000000000000002E-10,7018.037563624555,4thOrderRungeKutta
0.27,1.0000000000000002E-10,12391.59848947868,4thOrderRungeKutta
0.25,1.0000000000000002E-10,15727.049608343916,4thOrderRungeKutta
0.24000000000000002,1.0000000000000002E-10,17759.406390229353,4thOrderRungeKutta
0.32,1.1000000000000002E-10,6942.38219239582,4thOrderRungeKutta
0.28900000000000003,1.0000000000000002E-10,9938.94432725912,4thOrderRungeKutta
0.20900000000000002,1.1000000000000002E-10,25748.60513255011,4thOrderRungeKutta
0.299,1.0000000000000002E-10,8871.267792258515,4thOrderRungeKutta
0.29000000000000004,1.0000000000000002E-10,9825.86385151578,4thOrderRungeKutta
0.21000000000000002,1.1000000000000002E-10,25423.197906553512,4thOrderRungeKutta
0.3,1.0000000000000002E-10,8771.882118627194,4thOrderRungeKutta
0.309,1.0000000000000002E-10,7932.723443948633,4thOrderRungeKutta
0.279,1.0000000000000002E-10,11154.14127110932,4thOrderRungeKutta
0.34900000000000003,1.0000000000000002E-10,5184.081213052392,4thOrderRungeKutta
0.31,1.0000000000000002E-10,7845.342268475687,4thOrderRungeKutta
0.28,1.0000000000000002E-10,11025.398478147628,4thOrderRungeKutta
0.35000000000000003,1.0000000000000002E-10,5131.982744811524,4thOrderRungeKutta
0.259,1.2000000000000003E-10,13719.577521866315,4thOrderRungeKutta
0.359,1.0000000000000002E-10,4692.631898092526,4thOrderRungeKutta
0.36,1.0000000000000002E-10,4646.955377709594,4thOrderRungeKutta
0.26,1.2000000000000003E-10,13557.637365243572,4thOrderRungeKutta
0.339,1.1000000000000002E-10,5675.618053842606,4thOrderRungeKutta
0.329,1.1000000000000002E-10,6303.580316358693,4thOrderRungeKutta
0.219,1.2000000000000003E-10,22345.5895011033,4thOrderRungeKutta
0.34,1.1000000000000002E-10,5617.179444957253,4thOrderRungeKutta
0.33,1.1000000000000002E-10,6237.06911705593,4thOrderRungeKutta
0.22,1.2000000000000003E-10,22067.77374245205,4thOrderRungeKutta
0.269,1.1000000000000002E-10,12363.7308118069,4thOrderRungeKutta
0.27,1.1000000000000002E-10,12219.386154267459,4thOrderRungeKutta
0.23900000000000002,1.1000000000000002E-10,17713.599312342434,4thOrderRungeKutta
0.28900000000000003,1.1000000000000002E-10,9805.641516114007,4thOrderRungeKutta
0.24000000000000002,1.1000000000000002E-10,17498.58700448075,4thOrderRungeKutta
0.29000000000000004,1.1000000000000002E-10,9694.332419875404,4thOrderRungeKutta
0.249,1.1000000000000002E-10,15688.333821500766,4thOrderRungeKutta
0.319,1.2000000000000003E-10,6929.994108816202,4thOrderRungeKutta
0.20900000000000002,1.2000000000000003E-10,25347.648297546493,4thOrderRungeKutta
0.23700000000000002,7.0E-11,19271.04847491322,4thOrderRungeKutta
0.25,1.1000000000000002E-10,15500.341588136396,4thOrderRungeKutta
0.32,1.2000000000000003E-10,6855.497486967224,4thOrderRungeKutta
0.23800000000000002,7.0E-11,19034.322126975618,4thOrderRungeKutta
0.21000000000000002,1.2000000000000003E-10,25028.147385949786,4thOrderRungeKutta
0.309,1.1000000000000002E-10,7830.585738672303,4thOrderRungeKutta
0.299,1.1000000000000002E-10,8754.61674194241,4thOrderRungeKutta
0.31,1.1000000000000002E-10,7744.55060853562,4thOrderRungeKutta
0.279,1.1000000000000002E-10,11001.67963774867,4thOrderRungeKutta
0.3,1.1000000000000002E-10,8656.773113203042,4thOrderRungeKutta
0.259,1.3000000000000002E-10,13526.13266187698,4thOrderRungeKutta
0.28,1.1000000000000002E-10,10874.977512911719,4thOrderRungeKutta
0.34900000000000003,1.1000000000000002E-10,5124.081910044356,4thOrderRungeKutta
0.26,1.3000000000000002E-10,13366.82216671421,4thOrderRungeKutta
0.35000000000000003,1.1000000000000002E-10,5072.784010740555,4thOrderRungeKutta
0.329,1.2000000000000003E-10,6226.468693951372,4thOrderRungeKutta
0.359,1.1000000000000002E-10,4640.205553479774,4thOrderRungeKutta
0.33,1.2000000000000003E-10,6160.974397158062,4thOrderRungeKutta
0.36,1.1000000000000002E-10,4595.235847815462,4thOrderRungeKutta
0.339,1.2000000000000003E-10,5608.109636514897,4thOrderRungeKutta
0.219,1.3000000000000002E-10,22005.892409015993,4thOrderRungeKutta
0.269,1.2000000000000003E-10,12192.067974571459,4thOrderRungeKutta
0.34,1.2000000000000003E-10,5550.565454216021,4thOrderRungeKutta
0.22,1.3000000000000002E-10,21732.971302379494,4thOrderRungeKutta
0.27,1.2000000000000003E-10,12050.037361149507,4thOrderRungeKutta
0.23900000000000002,1.2000000000000003E-10,17453.743253444936,4thOrderRungeKutta
0.24000000000000002,1.2000000000000003E-10,17242.366456714273,4thOrderRungeKutta
0.319,1.3000000000000002E-10,6843.33802555891,4thOrderRungeKutta
0.20900000000000002,1.3000000000000002E-10,24954.31327831567,4thOrderRungeKutta
0.28900000000000003,1.2000000000000003E-10,9674.495985064608,4thOrderRungeKutta
0.32,1.3000000000000002E-10,6769.981317697565,4thOrderRungeKutta
0.21000000000000002,1.3000000000000002E-10,24640.585047490782,4thOrderRungeKutta
0.29000000000000004,1.2000000000000003E-10,9564.927047338262,4thOrderRungeKutta
0.249,1.2000000000000003E-10,15462.421140153845,4thOrderRungeKutta
0.309,1.2000000000000003E-10,7730.069047896954,4thOrderRungeKutta
0.25,1.2000000000000003E-10,15277.545367445937,4thOrderRungeKutta
0.31,1.2000000000000003E-10,7645.357453315616,4thOrderRungeKutta
0.299,1.2000000000000003E-10,8639.83292832647,4thOrderRungeKutta
0.3,1.2000000000000003E-10,8543.504884611491,4thOrderRungeKutta
0.279,1.2000000000000003E-10,10851.718277927781,4thOrderRungeKutta
0.359,1.2000000000000003E-10,4588.610235568932,4thOrderRungeKutta
0.28,1.2000000000000003E-10,10727.019836116679,4thOrderRungeKutta
0.259,1.4E-10,13335.946767498303,4thOrderRungeKutta
0.34900000000000003,1.2000000000000003E-10,5065.02802283163,4thOrderRungeKutta
0.36,1.2000000000000003E-10,4544.336790330624,4thOrderRungeKutta
0.26,1.4E-10,13179.215863149615,4thOrderRungeKutta
0.35000000000000003,1.2000000000000003E-10,5014.518488882854,4thOrderRungeKutta
0.329,1.3000000000000002E-10,6150.568580534371,4thOrderRungeKutta
0.339,1.3000000000000002E-10,5541.661758035216,4thOrderRungeKutta
0.23700000000000002,8.000000000000001E-11,18983.768693212012,4thOrderRungeKutta
0.33,1.3000000000000002E-10,6086.0750401298055,4thOrderRungeKutta
0.34,1.3000000000000002E-10,5484.998116348492,4thOrderRungeKutta
0.23900000000000002,1.3000000000000002E-10,17198.46207859698,4thOrderRungeKutta
0.23800000000000002,8.000000000000001E-11,18751.12240750752,4thOrderRungeKutta
0.219,1.4E-10,21672.449144423554,4thOrderRungeKutta
0.269,1.3000000000000002E-10,12023.256235613086,4thOrderRungeKutta
0.24000000000000002,1.3000000000000002E-10,16990.64667994291,4thOrderRungeKutta
0.22,1.4E-10,21404.316499470013,4thOrderRungeKutta
0.27,1.3000000000000002E-10,11883.496694329158,4thOrderRungeKutta
0.319,1.4E-10,6758.045960072593,4thOrderRungeKutta
0.28900000000000003,1.3000000000000002E-10,9545.46825372519,4thOrderRungeKutta
0.249,1.3000000000000002E-10,15240.401111687146,4thOrderRungeKutta
0.20900000000000002,1.4E-10,24568.41936397334,4thOrderRungeKutta
0.29000000000000004,1.3000000000000002E-10,9437.608934604437,4thOrderRungeKutta
0.32,1.4E-10,6685.810704759986,4thOrderRungeKutta
0.25,1.3000000000000002E-10,15058.580285471222,4thOrderRungeKutta
0.21000000000000002,1.4E-10,24260.334022280338,4thOrderRungeKutta
0.309,1.3000000000000002E-10,7631.145274267654,4thOrderRungeKutta
0.299,1.3000000000000002E-10,8526.88311355574,4thOrderRungeKutta
0.34900000000000003,1.3000000000000002E-10,5006.904658857432,4thOrderRungeKutta
0.3,1.3000000000000002E-10,8432.044754698103,4thOrderRungeKutta
0.31,1.3000000000000002E-10,7547.735167570317,4thOrderRungeKutta
0.35000000000000003,1.3000000000000002E-10,4957.171510859529,4thOrderRungeKutta
0.259,1.5E-10,13148.955222237813,4thOrderRungeKutta
0.279,1.3000000000000002E-10,10704.210093911439,4thOrderRungeKutta
0.339,1.4E-10,5476.257393421468,4thOrderRungeKutta
0.26,1.5E-10,12994.755029625589,4thOrderRungeKutta
0.359,1.3000000000000002E-10,4537.833129458069,4thOrderRungeKutta
0.28,1.3000000000000002E-10,10581.479182894207,4thOrderRungeKutta
0.34,1.4E-10,5420.460667249189,4thOrderRungeKutta
0.36,1.3000000000000002E-10,4494.245579302713,4thOrderRungeKutta
0.23900000000000002,1.4E-10,16947.65843896627,4thOrderRungeKutta
0.329,1.4E-10,6075.860071212628,4thOrderRungeKutta
0.24000000000000002,1.4E-10,16743.33222766797,4thOrderRungeKutta
0.33,1.4E-10,6012.3514527783145,4thOrderRungeKutta
0.319,1.5E-10,6674.095037357354,4thOrderRungeKutta
0.32,1.5E-10,6602.963138076569,4thOrderRungeKutta
0.219,1.5E-10,21345.11773925998,4thOrderRungeKutta
0.269,1.4E-10,11857.240516070706,4thOrderRungeKutta
0.22,1.5E-10,21081.67028250537,4thOrderRungeKutta
0.299,1.4E-10,8415.73478670838,4thOrderRungeKutta
0.28900000000000003,1.4E-10,9418.519732795095,4thOrderRungeKutta
0.27,1.4E-10,11719.71006943668,4thOrderRungeKutta
0.3,1.4E-10,8322.360757789336,4thOrderRungeKutta
0.249,1.4E-10,15022.193629580066,4thOrderRungeKutta
0.29000000000000004,1.4E-10,9312.340155293581,4thOrderRungeKutta
0.20900000000000002,1.5E-10,24189.791253416453,4thOrderRungeKutta
0.25,1.4E-10,14843.367759472185,4thOrderRungeKutta
0.21000000000000002,1.5E-10,23887.22271481437,4thOrderRungeKutta
0.309,1.4E-10,7533.786916442801,4thOrderRungeKutta
0.31,1.4E-10,7451.656700506363,4thOrderRungeKutta
0.34900000000000003,1.4E-10,4949.697207597353,4thOrderRungeKutta
0.23900000000000002,1.5E-10,16701.237580650653,4thOrderRungeKutta
0.35000000000000003,1.4E-10,4900.728685340879,4thOrderRungeKutta
0.23700000000000002,9.000000000000001E-11,18701.650550222967,4thOrderRungeKutta
0.259,1.6E-10,12965.095003912254,4thOrderRungeKutta
0.24000000000000002,1.5E-10,16500.330188243097,4thOrderRungeKutta
0.26,1.6E-10,12813.37780073795,4thOrderRungeKutta
0.23800000000000002,9.000000000000001E-11,18472.99870901487,4thOrderRungeKutta
0.279,1.4E-10,10559.109086038532,4thOrderRungeKutta
0.329,1.5E-10,6002.323657656245,4thOrderRungeKutta
0.359,1.4E-10,4487.861656637655,4thOrderRungeKutta
0.339,1.5E-10,5411.8798475953645,4thOrderRungeKutta
0.36,1.4E-10,4444.949821084148,4thOrderRungeKutta
0.28,1.4E-10,10438.310363485745,4thOrderRungeKutta
0.33,1.5E-10,5939.784431169439,4thOrderRungeKutta
0.319,1.6E-10,6591.462849307185,4thOrderRungeKutta
0.34,1.5E-10,5356.936666776392,4thOrderRungeKutta
0.219,1.6E-10,21023.76028207935,4thOrderRungeKutta
0.32,1.6E-10,6521.416565692546,4thOrderRungeKutta
0.22,1.6E-10,20764.897558111923,4thOrderRungeKutta
0.269,1.5E-10,11693.967057715026,4thOrderRungeKutta
0.27,1.5E-10,11558.6246945307,4thOrderRungeKutta
0.28900000000000003,1.5E-10,9293.612699591476,4thOrderRungeKutta
0.249,1.5E-10,14807.720646348547,4thOrderRungeKutta
0.29000000000000004,1.5E-10,9189.08363206177,4thOrderRungeKutta
0.299,1.5E-10,8306.356144481968,4thOrderRungeKutta
0.25,1.5E-10,14631.831219368065,4thOrderRungeKutta
0.20900000000000002,1.6E-10,23818.25885679923,4thOrderRungeKutta
0.309,1.5E-10,7437.96705375767,4thOrderRungeKutta
0.259,1.6999999999999998E-10,12784.30463665481,4thOrderRungeKutta
0.3,1.5E-10,8214.421621824515,4thOrderRungeKutta
0.21000000000000002,1.6E-10,23521.084610267684,4thOrderRungeKutta
0.31,1.5E-10,7357.09557079032,4thOrderRungeKutta
0.26,1.6999999999999998E-10,12635.023823830585,4thOrderRungeKutta
0.23900000000000002,1.6E-10,16459.107260102533,4thOrderRungeKutta
0.24000000000000002,1.6E-10,16261.550102575078,4thOrderRungeKutta
0.34900000000000003,1.5E-10,4893.39133412032,4thOrderRungeKutta
0.35000000000000003,1.5E-10,4845.175891736545,4thOrderRungeKutta
0.319,1.6999999999999998E-10,6510.127443171899,4thOrderRungeKutta
0.359,1.5E-10,4438.683469741578,4thOrderRungeKutta
0.279,1.5E-10,10416.370321538212,4thOrderRungeKutta
0.36,1.5E-10,4396.437349189309,4thOrderRungeKutta
0.32,1.6999999999999998E-10,6441.149382491012,4thOrderRungeKutta
0.28,1.5E-10,10297.469232820455,4thOrderRungeKutta
0.219,1.6999999999999998E-10,20708.242776119823,4thOrderRungeKutta
0.339,1.6E-10,5348.512747664943,4thOrderRungeKutta
0.329,1.6E-10,5929.940218548713,4thOrderRungeKutta
0.22,1.6999999999999998E-10,20453.867052829275,4thOrderRungeKutta
0.34,1.6E-10,5294.409991193944,4thOrderRungeKutta
0.33,1.6E-10,5868.355151280885,4thOrderRungeKutta
0.269,1.6E-10,11533.383384355458,4thOrderRungeKutta
0.27,1.6E-10,11400.189032456012,4thOrderRungeKutta
0.20900000000000002,1.6999999999999998E-10,23453.65710568098,4thOrderRungeKutta
0.28900000000000003,1.6E-10,9170.710274385448,4thOrderRungeKutta
0.249,1.6E-10,14596.90610889802,4thOrderRungeKutta
0.21000000000000002,1.6999999999999998E-10,23161.758090153777,4thOrderRungeKutta
0.299,1.6E-10,8198.716072487348,4thOrderRungeKutta
0.29000000000000004,1.6E-10,9067.8031134876,4thOrderRungeKutta
0.259,1.7999999999999997E-10,12606.52414465248,4thOrderRungeKutta
0.25,1.6E-10,14423.896044770443,4thOrderRungeKutta
0.23700000000000002,1.0000000000000002E-10,18424.58091267383,4thOrderRungeKutta
0.309,1.6E-10,7343.659331354256,4thOrderRungeKutta
0.26,1.7999999999999997E-10,12459.634213890935,4thOrderRungeKutta
0.3,1.6E-10,8108.196750081784,4thOrderRungeKutta
0.23800000000000002,1.0000000000000002E-10,18199.840168025283,4thOrderRungeKutta
0.31,1.6E-10,7264.025852010871,4thOrderRungeKutta
0.23900000000000002,1.6999999999999998E-10,16221.177662837646,4thOrderRungeKutta
0.24000000000000002,1.6999999999999998E-10,16026.903885000078,4thOrderRungeKutta
0.34900000000000003,1.6E-10,4837.972972823237,4thOrderRungeKutta
0.35000000000000003,1.6E-10,4790.499274059419,4thOrderRungeKutta
0.279,1.6E-10,10275.949904407018,4thOrderRungeKutta
0.319,1.7999999999999997E-10,6430.067310358885,4thOrderRungeKutta
0.219,1.7999999999999997E-10,20398.43500327741,4thOrderRungeKutta
0.359,1.6E-10,4390.286447436844,4thOrderRungeKutta
0.329,1.6999999999999998E-10,5858.691010305707,4thOrderRungeKutta
0.28,1.6E-10,10158.912661116914,4thOrderRungeKutta
0.32,1.7999999999999997E-10,6362.1404192342625,4thOrderRungeKutta
0.22,1.7999999999999997E-10,20148.45118090372,4thOrderRungeKutta
0.339,1.6999999999999998E-10,5286.140035419537,4thOrderRungeKutta
0.36,1.6E-10,4348.696219286053,4thOrderRungeKutta
0.33,1.6999999999999998E-10,5798.045159915207,4thOrderRungeKutta
0.34,1.6999999999999998E-10,5232.86482582403,4thOrderRungeKutta
0.269,1.6999999999999998E-10,11375.438264578253,4thOrderRungeKutta
0.20900000000000002,1.7999999999999997E-10,23095.825771418982,4thOrderRungeKutta
0.27,1.6999999999999998E-10,11244.352764505322,4thOrderRungeKutta
0.21000000000000002,1.7999999999999997E-10,22809.086255953065,4thOrderRungeKutta
0.259,1.8999999999999996E-10,12431.695007520253,4thOrderRungeKutta
0.28900000000000003,1.6999999999999998E-10,9049.776397502139,4thOrderRungeKutta
0.249,1.6999999999999998E-10,14389.67589628749,4thOrderRungeKutta
0.26,1.8999999999999996E-10,12287.151510042611,4thOrderRungeKutta
0.29000000000000004,1.6999999999999998E-10,8948.463151714332,4thOrderRungeKutta
0.25,1.6999999999999998E-10,14219.489504375904,4thOrderRungeKutta
0.299,1.6999999999999998E-10,8092.784127133858,4thOrderRungeKutta
0.309,1.6999999999999998E-10,7250.837945763949,4thOrderRungeKutta
0.3,1.6999999999999998E-10,8003.65620347235,4thOrderRungeKutta
0.23900000000000002,1.7999999999999997E-10,15987.361325272983,4thOrderRungeKutta
0.31,1.6999999999999998E-10,7172.422158583594,4thOrderRungeKutta
0.24000000000000002,1.7999999999999997E-10,15796.305747194743,4thOrderRungeKutta
0.319,1.8999999999999996E-10,6351.2613755604,4thOrderRungeKutta
0.34900000000000003,1.6999999999999998E-10,4783.428321333383,4thOrderRungeKutta
0.339,1.7999999999999997E-10,5224.74596003461,4thOrderRungeKutta
0.32,1.8999999999999996E-10,6284.368931926046,4thOrderRungeKutta
0.35000000000000003,1.6999999999999998E-10,4736.685234951882,4thOrderRungeKutta
0.279,1.6999999999999998E-10,10137.804946290526,4thOrderRungeKutta
0.34,1.7999999999999997E-10,5172.285657899874,4thOrderRungeKutta
0.219,1.8999999999999996E-10,20094.210393707486,4thOrderRungeKutta
0.359,1.6999999999999998E-10,4342.658689446165,4thOrderRungeKutta
0.329,1.7999999999999997E-10,5788.557658058164,4thOrderRungeKutta
0.22,1.8999999999999996E-10,19848.525917520867,4thOrderRungeKutta
0.20900000000000002,1.8999999999999996E-10,22744.609291364097,4thOrderRungeKutta
0.28,1.6999999999999998E-10,10022.598505462669,4thOrderRungeKutta
0.36,1.6999999999999998E-10,4301.714704316709,4thOrderRungeKutta
0.33,1.7999999999999997E-10,5728.836365875372,4thOrderRungeKutta
0.21000000000000002,1.8999999999999996E-10,22462.91676029856,4thOrderRungeKutta
0.23700000000000002,1.1000000000000002E-10,18152.44976287592,4thOrderRungeKutta
0.249,1.7999999999999997E-10,14185.957759812449,4thOrderRungeKutta
0.23800000000000002,1.1000000000000002E-10,17931.538962495866,4thOrderRungeKutta
0.269,1.7999999999999997E-10,11220.081675782978,4thOrderRungeKutta
0.27,1.7999999999999997E-10,11091.066755332296,4thOrderRungeKutta
0.25,1.7999999999999997E-10,14018.540697583485,4thOrderRungeKutta
0.259,1.9999999999999996E-10,12259.76011725287,4thOrderRungeKutta
0.28900000000000003,1.7999999999999997E-10,8930.775807162274,4thOrderRungeKutta
0.26,1.9999999999999996E-10,12117.519633571535,4thOrderRungeKutta
0.29000000000000004,1.7999999999999997E-10,8831.029080802176,4thOrderRungeKutta
0.299,1.7999999999999997E-10,7988.5305180763135,4thOrderRungeKutta
0.3,1.7999999999999997E-10,7900.770683388389,4thOrderRungeKutta
0.309,1.7999999999999997E-10,7159.4776309238305,4thOrderRungeKutta
0.34900000000000003,1.7999999999999997E-10,4729.743834576047,4thOrderRungeKutta
0.23900000000000002,1.8999999999999996E-10,15757.573059555985,4thOrderRungeKutta
0.31,1.7999999999999997E-10,7082.259632078404,4thOrderRungeKutta
0.35000000000000003,1.7999999999999997E-10,4683.720429872089,4thOrderRungeKutta
0.319,1.9999999999999996E-10,6273.6889861961345,4thOrderRungeKutta
0.219,1.9999999999999996E-10,19795.445900775536,4thOrderRungeKutta
0.339,1.8999999999999996E-10,5164.315070972642,4thOrderRungeKutta
0.24000000000000002,1.8999999999999996E-10,15569.67212499123,4thOrderRungeKutta
0.32,1.9999999999999996E-10,6207.814591483825,4thOrderRungeKutta
0.22,1.9999999999999996E-10,19553.970677226826,4thOrderRungeKutta
0.279,1.7999999999999997E-10,10001.893538336388,4thOrderRungeKutta
0.34,1.8999999999999996E-10,5112.657269616579,4thOrderRungeKutta
0.28,1.7999999999999997E-10,9888.485582344552,4thOrderRungeKutta
0.359,1.7999999999999997E-10,4295.7885117018195,4thOrderRungeKutta
0.20900000000000002,1.9999999999999996E-10,22399.856602494783,4thOrderRungeKutta
0.36,1.7999999999999997E-10,4255.481289747701,4thOrderRungeKutta
0.329,1.8999999999999996E-10,5719.522146888366,4thOrderRungeKutta
0.21000000000000002,1.9999999999999996E-10,22123.10164534687,4thOrderRungeKutta
0.33,1.8999999999999996E-10,5660.711031386361,4thOrderRungeKutta
0.269,1.8999999999999996E-10,11067.264769444742,4thOrderRungeKutta
0.249,1.8999999999999996E-10,13985.681265281102,4thOrderRungeKutta
0.259,2.0999999999999995E-10,12090.663736694185,4thOrderRungeKutta
0.27,1.8999999999999996E-10,10940.283019063489,4thOrderRungeKutta
0.26,2.0999999999999995E-10,11950.683847419852,4thOrderRungeKutta
0.25,1.8999999999999996E-10,13820.980498265799,4thOrderRungeKutta
0.319,2.0999999999999995E-10,6197.329902160694,4thOrderRungeKutta
